_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,birthplace,birthplace:confidence,date_of_birth,date_of_birth:confidence,race_ethnicity,race_ethnicity:confidence,religion,religion:confidence,sexual_orientation,sexual_orientation:confidence,year_of_award,year_of_award:confidence,award,biourl,birthplace_gold,date_of_birth_gold,movie,person,race_ethnicity_gold,religion_gold,sexual_orientation_gold,year_of_award_gold,Nationality,gender
670454742,False,finalized,3,2/10/15 2:07,Lowell_Ma,1.0,20-Jun-1931,1.0,White,1.0,Na,1.0,Straight,1.0,1988,1.0,Best_Supporting_Actress,http://www.nndb.com/people/430/000023361/,Lowell_Ma,20-Jun-1931,Moonstruck,Olympia_Dukakis,White,Na,Straight,1988,United States,Female
670454743,False,finalized,3,2/10/15 3:50,Wareham_Ma,1.0,21-Jan-1956,1.0,White,1.0,Congregationalist,1.0,Straight,1.0,1989,1.0,Best_Supporting_Actress,http://www.nndb.com/people/883/000022817/,Wareham_Ma,21-Jan-1956,The_Accidental_Tourist,Geena_Davis,White,Congregationalist,Straight,1989,United States,Female
670454744,False,finalized,3,2/10/15 4:21,Dublin_Ireland,1.0,17-Feb-1945,1.0,White,1.0,Na,1.0,Straight,1.0,1990,1.0,Best_Supporting_Actress,http://www.nndb.com/people/815/000063626/,Dublin_Ireland,17-Feb-1945,My_Left_Foot,Brenda_Fricker,White,Na,Straight,1990,Ireland,Female
670454745,False,finalized,3,2/10/15 2:05,New_York_City,1.0,13-Nov-1955,1.0,Black,1.0,Atheist,1.0,Straight,1.0,1991,1.0,Best_Supporting_Actress,http://www.nndb.com/people/242/000025167/,New_York_City,13-Nov-1955,Ghost,Whoopi_Goldberg,Black,Atheist,Straight,1991,United States,Female
670454746,False,finalized,3,2/10/15 2:08,Queens_Ny,1.0,28-Feb-1948,1.0,Hispanic,1.0,Roman_Catholic,1.0,Straight,1.0,1992,1.0,Best_Supporting_Actress,http://www.nndb.com/people/890/000024818/,Queens_Ny,28-Feb-1948,The_Fisher_King,Mercedes_Ruehl,Hispanic,Roman_Catholic,Straight,1992,United States,Female
670454747,False,finalized,3,2/10/15 1:46,Brooklyn_Ny,1.0,4-Dec-1964,1.0,White,1.0,Na,1.0,Straight,1.0,1993,1.0,Best_Supporting_Actress,http://www.nndb.com/people/985/000025910/,Brooklyn_Ny,4-Dec-1964,My_Cousin_Vinny,Marisa_Tomei,White,Na,Straight,1993,United States,Female
670454748,False,finalized,3,2/10/15 2:03,Winnipeg_Manitoba_Canada,1.0,24-Jul-1982,1.0,White,1.0,Na,1.0,Bisexual,1.0,1994,1.0,Best_Supporting_Actress,http://www.nndb.com/people/763/000025688/,Winnipeg_Manitoba_Canada,24-Jul-1982,The_Piano,Anna_Paquin,White,Na,Bisexual,1994,New Zealand,Female
670454749,False,finalized,3,2/10/15 2:00,Kansas_City_Mo,1.0,28-Mar-1948,1.0,White,1.0,Na,1.0,Straight,1.0,1995,1.0,Best_Supporting_Actress,http://www.nndb.com/people/894/000024822/,Kansas_City_Mo,28-Mar-1948,Bullets_Over_Broadway,Dianne_Wiest,White,Na,Straight,1995,United States,Female
670454750,False,finalized,3,2/10/15 2:04,Tenafly_Nj,1.0,28-Sep-1967,1.0,White,1.0,Atheist,1.0,Straight,1.0,1996,1.0,Best_Supporting_Actress,http://www.nndb.com/people/890/000025815/,Tenafly_Nj,28-Sep-1967,Mighty_Aphrodite,Mira_Sorvino,White,Atheist,Straight,1996,United States,Female
670454751,False,finalized,3,2/10/15 1:58,Paris_France,1.0,9-Mar-1964,1.0,White,1.0,Na,1.0,Straight,1.0,1997,1.0,Best_Supporting_Actress,http://www.nndb.com/people/970/000025895/,Paris_France,9-Mar-1964,The_English_Patient,Juliette_Binoche,White,Na,Straight,1997,France,Female
670454752,False,finalized,3,2/10/15 1:51,Athens_Ga,1.0,8-Dec-1953,1.0,White,1.0,Na,1.0,Straight,1.0,1998,1.0,Best_Supporting_Actress,http://www.nndb.com/people/310/000025235/,Athens_Ga,8-Dec-1953,LA_Confidential,Kim_Basinger,White,Na,Straight,1998,United States,Female
670454753,False,finalized,3,2/10/15 4:14,York_North_Yorkshire_England,1.0,9-Dec-1934,1.0,White,1.0,Quaker,1.0,Straight,1.0,1999,1.0,Best_Supporting_Actress,http://www.nndb.com/people/824/000023755/,York_North_Yorkshire_England,9-Dec-1934,Shakespeare_in_Love,Judi_Dench,White,Quaker,Straight,1999,England,Female
670454754,True,golden,87,,Los_Angeles_Ca,0.9593,1975-06-04 00:00:00,1.0,White,1.0,Buddhist,1.0,Bisexual,1.0,2000,1.0,Best_Supporting_Actress,http://www.nndb.com/people/493/000023424/,Los_Angeles_Ca,1975-06-04 00:00:00,Girl_Interrupted,Angelina_Jolie,White,Buddhist,Bisexual,2000,United States,Female
670454755,True,golden,91,,La_Jolla_Ca,1.0,1959-08-14 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,2001,0.9195,Best_Supporting_Actress,http://www.nndb.com/people/641/000025566/,La_Jolla_Ca,1959-08-14 00:00:00,Pollock,Marcia_Gay_Harden,White,Na,Straight,2001,United States,Female
670454756,False,finalized,3,2/10/15 2:08,Catskill_Mountains_Ny,1.0,12-Dec-1970,1.0,White,1.0,Jewish,1.0,Straight,1.0,2002,1.0,Best_Supporting_Actress,http://www.nndb.com/people/240/000026162/,Catskill_Mountains_Ny,12-Dec-1970,A_Beautiful_Mind,Jennifer_Connelly,White,Jewish,Straight,2002,United States,Female
670454757,False,finalized,3,2/10/15 2:00,Mumbles_Wales,1.0,25-Sep-1969,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,2003,1.0,Best_Supporting_Actress,http://www.nndb.com/people/516/000023447/,Mumbles_Wales,25-Sep-1969,Chicago,Catherine_ZetaJones,White,Roman_Catholic,Straight,2003,Wales,Female
670454758,False,finalized,3,2/10/15 2:07,Katy_Tx,1.0,25-Apr-1969,1.0,White,1.0,Na,1.0,Straight,0.6667,2004,1.0,Best_Supporting_Actress,http://www.nndb.com/people/708/000024636/,Katy_Tx,25-Apr-1969,Cold_Mountain,RenÌe_Zellweger,White,Na,Straight,2004,United States,Female
670454759,False,finalized,3,2/10/15 2:05,Melbourne_Victoria_Australia,1.0,14-May-1969,1.0,White,1.0,Na,1.0,Straight,1.0,2005,1.0,Best_Supporting_Actress,http://www.nndb.com/people/222/000026144/,Melbourne_Victoria_Australia,14-May-1969,The_Aviator,Cate_Blanchett,White,Na,Straight,2005,Australia,Female
670454760,True,golden,92,,London_England,1.0,1971-03-07 00:00:00,1.0,White,1.0,Jewish,1.0,Straight,1.0,2006,1.0,Best_Supporting_Actress,http://www.nndb.com/people/309/000032213/,London_England,1971-03-07 00:00:00,The_Constant_Gardener,Rachel_Weisz,White,Jewish,Straight,2006,England,Female
670454761,False,finalized,3,2/10/15 4:07,Chicago_Il,1.0,12-Sep-1981,1.0,Black,1.0,Baptist,1.0,Straight,1.0,2007,1.0,Best_Supporting_Actress,http://www.nndb.com/people/434/000129047/,Chicago_Il,12-Sep-1981,Dreamgirls,Jennifer_Hudson,Black,Baptist,Straight,2007,United States,Female
670454762,False,finalized,3,2/10/15 2:00,London_England,1.0,5-Nov-1960,1.0,White,1.0,Na,1.0,Straight,1.0,2007,1.0,Best_Supporting_Actress,http://www.nndb.com/people/178/000108851/,London_England,5-Nov-1960,Michael_Clayton,Tilda_Swinton,White,Na,Straight,2007,England,Female
670454763,False,finalized,3,2/10/15 1:59,Madrid_Spain,1.0,28-Apr-1974,1.0,Hispanic,1.0,Buddhist,1.0,Straight,1.0,2009,1.0,Best_Supporting_Actress,http://www.nndb.com/people/748/000025673/,Madrid_Spain,28-Apr-1974,Vicky_Cristina_Barcelona,Penelope_Cruz,Hispanic,Buddhist,Straight,2009,Spain,Female
670454764,True,golden,86,,Woodlawn_Md,1.0,11-Dec-1967,0.9631,Black,1.0,Na,1.0,Straight,1.0,2010,1.0,Best_Supporting_Actress,http://www.nndb.com/people/836/000131443/,Woodlawn_Md,11-Dec-1967,Precious,MoNique,Black,Na,Straight,2010,United States,Female
670454765,False,finalized,3,2/10/15 1:56,New_York_City,1.0,14-Sep-1960,1.0,White,1.0,Na,1.0,Straight,1.0,2011,1.0,Best_Supporting_Actress,http://www.nndb.com/people/327/000042201/,New_York_City,14-Sep-1960,The_Fighter,Melissa_Leo,White,Na,Straight,2011,United States,Female
670454766,False,finalized,3,2/10/15 2:18,Montgomery_Al,1.0,25-May-1972,1.0,Black,1.0,Na,1.0,Na,1.0,2012,1.0,Best_Supporting_Actress,http://www.nndb.com/people/304/000281458/,Montgomery_Al,25-May-1972,The_Help,Octavia_Spencer,Black,Na,Na,2012,United States,Female
670454767,False,finalized,3,2/10/15 2:18,Brooklyn_Ny,1.0,12-Nov-1982,1.0,White,1.0,Christian,1.0,Straight,1.0,2013,1.0,Best_Supporting_Actress,http://www.nndb.com/people/220/000032124/,Brooklyn_Ny,12-Nov-1982,Les_MisÌrables,Anne_Hathaway,White,Christian,Straight,2013,United States,Female
670454768,False,finalized,3,2/10/15 2:10,Mexico_City_Mexico,1.0,1-Mar-1983,1.0,Black,1.0,Na,1.0,Na,1.0,2014,1.0,Best_Supporting_Actress,http://www.nndb.com/people/570/000380427/,Mexico_City_Mexico,1-Mar-1983,12_Years_a_Slave,Lupita_Nyongo,Black,Na,Na,2014,Kenya,Female
670927629,False,finalized,3,2/10/15 2:02,Sucha_Galicia_Austria,1.0,22-Jun-1906,1.0,White,1.0,Jewish,1.0,Straight,1.0,1961,1.0,Best_Director,http://www.nndb.com/people/982/000024910/,Sucha_Galicia_Austria,22-Jun-1906,The_Apartment,Billy_Wilder,White,Jewish,Straight,1961,United States,Male
670939613,False,finalized,3,2/10/15 1:53,Independence_Mo,1.0,16-Jul-1911,1.0,White,1.0,Christian_Science,1.0,Straight,1.0,1941,1.0,Best_Actress,http://www.nndb.com/people/635/000043506/,Independence_Mo,16-Jul-1911,Kitty_Foyle,Ginger_Rogers,White,Christian_Science,Straight,1941,United States,Female
670944094,False,finalized,3,2/10/15 2:18,Concord_Ca,1.0,9-Jul-1956,1.0,White,1.0,BornAgain_Christian,1.0,Straight,1.0,1994,1.0,Best_Actor,http://www.nndb.com/people/687/000022621/,Concord_Ca,9-Jul-1956,Philadelphia,Tom_Hanks,White,BornAgain_Christian,Straight,1994,United States,Male
670944168,False,finalized,3,2/10/15 3:55,New_York_City,1.0,1939-02-03 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1979,0.6667,Best_Director,http://www.nndb.com/people/810/000043681/,New_York_City,1939-02-03 00:00:00,The_Deer_Hunter,Michael_Cimino,White,Na,Straight,1979,United States,Male
670944316,False,finalized,3,2/10/15 2:05,Quincy_Il,1.0,1906-05-03 00:00:00,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1942,1.0,Best_Supporting_Actress,http://www.nndb.com/people/690/000042564/,Quincy_Il,1906-05-03 00:00:00,The_Great_Lie,Mary_Astor,White,Roman_Catholic,Straight,1942,United States,Female
670944478,False,finalized,3,2/10/15 1:49,Los_Angeles_Ca,1.0,1975-06-04 00:00:00,1.0,White,1.0,Buddhist,1.0,Bisexual,1.0,2000,1.0,Best_Supporting_Actress,http://www.nndb.com/people/493/000023424/,Los_Angeles_Ca,1975-06-04 00:00:00,Girl_Interrupted,Angelina_Jolie,White,Buddhist,Bisexual,2000,United States,Female
670944543,False,finalized,3,2/10/15 2:12,New_York_City,1.0,31-Oct-1927,1.0,White,1.0,Jewish,1.0,Straight,1.0,1976,1.0,Best_Supporting_Actress,http://www.nndb.com/people/409/000032313/,New_York_City,31-Oct-1927,Shampoo,Lee_Grant,White,Jewish,Straight,1976,United States,Female
670944623,False,finalized,3,2/10/15 2:11,New_York_City,1.0,1903-06-25 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1946,1.0,Best_Supporting_Actress,http://www.nndb.com/people/081/000063889/,New_York_City,1903-06-25 00:00:00,National_Velvet,Anne_Revere,White,Na,Straight,1946,United States,Female
670944674,False,finalized,3,2/10/15 2:05,Bascom_Fl,1.0,1941-01-14 00:00:00,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1977,1.0,Best_Actress,http://www.nndb.com/people/884/000022818/,Bascom_Fl,1941-01-14 00:00:00,Network,Faye_Dunaway,White,Roman_Catholic,Straight,1977,United States,Female
670944755,False,finalized,3,2/10/15 2:04,Walters_Ok,1.0,1910-12-13 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1943,1.0,Best_Supporting_Actor,http://www.nndb.com/people/680/000042554/,Walters_Ok,1910-12-13 00:00:00,Johnny_Eager,Van_Heflin,White,Na,Straight,1943,United States,Male
670944822,False,finalized,3,2/10/15 4:14,Thomasville_Ga,1.0,27-Feb-1930,1.0,White,1.0,Na,1.0,Straight,1.0,1958,1.0,Best_Actress,http://www.nndb.com/people/747/000043618/,Thomasville_Ga,27-Feb-1930,The_Three_Faces_of_Eve,Joanne_Woodward,White,Na,Straight,1958,United States,Female
670944835,False,finalized,3,2/10/15 2:08,Helena_Mt,1.0,1901-05-07 00:00:00,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1953,1.0,Best_Actor,http://www.nndb.com/people/740/000031647/,Helena_Mt,1901-05-07 00:00:00,High_Noon,Gary_Cooper,White,Roman_Catholic,Straight,1953,United States,Male
670944920,False,finalized,3,2/10/15 3:58,London_England,1.0,1932-02-27 00:00:00,1.0,White,1.0,Jewish,1.0,Straight,1.0,1967,1.0,Best_Actress,http://www.nndb.com/people/624/000023555/,London_England,1932-02-27 00:00:00,Whos_Afraid_of_Virginia_Woolf,Elizabeth_Taylor,White,Jewish,Straight,1967,United States,Female
670944948,False,finalized,3,2/10/15 2:06,Lincoln_Ne,1.0,1974-07-30 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,2005,1.0,Best_Actress,http://www.nndb.com/people/333/000026255/,Lincoln_Ne,1974-07-30 00:00:00,Million_Dollar_Baby,Hilary_Swank,White,Na,Straight,2005,United States,Female
670945043,True,golden,86,,Lincoln_Ne,1.0,1974-07-30 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,2005,1.0,Best_Actress,http://www.nndb.com/people/333/000026255/,Lincoln_Ne,1974-07-30 00:00:00,Million_Dollar_Baby,Hilary_Swank,White,Na,Straight,2005,United States,Female
670945693,False,finalized,3,2/10/15 1:49,Los_Angeles_Ca,1.0,1972-09-27 00:00:00,1.0,White,1.0,Jewish,1.0,Straight,1.0,1999,1.0,Best_Actress,http://www.nndb.com/people/592/000023523/,Los_Angeles_Ca,1972-09-27 00:00:00,Shakespeare_in_Love,Gwyneth_Paltrow,White,Jewish,Straight,1999,United States,Female
670945790,False,finalized,3,2/10/15 2:08,Malden_Ma,1.0,16-Jun-1907,1.0,White,1.0,Na,1.0,Na,1.0,1969,1.0,Best_Supporting_Actor,http://www.nndb.com/people/559/000049412/,Malden_Ma,16-Jun-1907,The_Subject_Was_Roses,Jack_Albertson,White,Na,Na,1969,United States,Male
670945834,False,finalized,3,2/10/15 2:07,Woodlawn_Md,1.0,11-Dec-1967,1.0,Black,1.0,Na,1.0,Straight,1.0,2010,1.0,Best_Supporting_Actress,http://www.nndb.com/people/836/000131443/,Woodlawn_Md,11-Dec-1967,Precious,MoNique,Black,Na,Straight,2010,United States,Female
670945895,False,finalized,3,2/10/15 2:13,La_Jolla_Ca,1.0,1959-08-14 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,2001,1.0,Best_Supporting_Actress,http://www.nndb.com/people/641/000025566/,La_Jolla_Ca,1959-08-14 00:00:00,Pollock,Marcia_Gay_Harden,White,Na,Straight,2001,United States,Female
670946199,False,finalized,3,2/10/15 2:03,Ilford_Essex_England,1.0,1934-12-28 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1970,1.0,Best_Actress,http://www.nndb.com/people/260/000030170/,Ilford_Essex_England,1934-12-28 00:00:00,The_Prime_of_Miss_Jean_Brodie,Maggie_Smith,White,Na,Straight,1970,England,Female
670946276,False,finalized,3,2/10/15 2:00,London_England,1.0,1971-03-07 00:00:00,1.0,White,1.0,Jewish,1.0,Straight,1.0,2006,0.6857,Best_Supporting_Actress,http://www.nndb.com/people/309/000032213/,London_England,1971-03-07 00:00:00,The_Constant_Gardener,Rachel_Weisz,White,Jewish,Straight,2006,England,Female
670946299,False,finalized,3,2/10/15 2:04,Manchester_England,1.0,1956-10-20 00:00:00,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,2009,1.0,Best_Director,http://www.nndb.com/people/887/000044755/,Manchester_England,1956-10-20 00:00:00,Slumdog_Millionaire,Danny_Boyle,White,Roman_Catholic,Straight,2009,England,Male
670964912,False,finalized,3,2/10/15 2:03,Chicago_Il,1.0,1922-07-26 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1977,1.0,Best_Supporting_Actor,http://www.nndb.com/people/224/000032128/,Chicago_Il,1922-07-26 00:00:00,All_the_Presidents_Men,Jason_Robards,White,Na,Straight,1977,United States,Male
670964956,False,finalized,3,2/10/15 2:01,Laurel_Ne,1.0,1928-08-31 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1999,1.0,Best_Supporting_Actor,http://www.nndb.com/people/764/000022698/,Laurel_Ne,1928-08-31 00:00:00,Affliction,James_Coburn,White,Na,Straight,1999,United States,Male
670972898,False,finalized,3,2/10/15 2:01,Nevada_Mo,1.0,5-Aug-1906,1.0,White,1.0,Na,1.0,Straight,1.0,1949,1.0,Best_Director,http://www.nndb.com/people/704/000024632/,Nevada_Mo,5-Aug-1906,The_Treasure_of_the_Sierra_Madre,John_Huston,White,Na,Straight,1949,United States,Male
